School
"Dr. A.P.J Abdul Kalam University, School of Management Sciences - [SMS], Varanasi"
"Shivam Institute of Management, Valasan"
"Shivam Technical Campus, Khurja"
"Shivanand Arts and Commerce College, Kagwad"
"Shivani School of Business Management - [SSBM], Trichy"
"Shivani School of Business Management, [SSBM] Trichy"
"Shivchhatrapati College, Aurangabad"
"Shivdan Singh Institute of Technology and Management , [SSITM] Aligarh"
"Shivdan Singh Institute of Technology and Management ,Aligarh - [SEG], Aligarh"
"Shivdan Singh Institute of Technology and Management (SSITM) , Aligarh"
"Shivnagar Vidya Prasarak Mandal's College of Commerce Science and Computer Education, Pune"
"Shivneri Institute of Business Management, Pune"
"Shivraj College Arts Commerce and DS Kadam Science College, Kolhapur"
"Shobhaben Pratapbhai Patel School of Pharmacy and Technology Management, Mumbai"
"Shobhit University , Meerut"
"Shobhit University Distance Education, [SU-DE] Noida"
"Shobhit University, [SU] Meerut"
"Shobhit University, Directorate of Distance Education, Meerut"
"Shobhit University, Gangoh"
"Shobhit University, Meerut"
"Shobhit University, Saharanpur , Saharanpur"
"Shobhit University, School of Business Studies, Meerut"
"Shoolini University , Solan"
"Shoolini University, [SU] Solan"
"Shoolini University, Management Sciences and Liberal Arts, Solan"
"Shoolini University, Solan"
"Shrama Sadhana Bombay Trust's College of Engineering and Technology, [SSBTCET] Jalgaon"
"Shrama Sadhana Bombay Trust's College of Engineering and Technology, Jalgaon"
"Shree Agrasain College, Liluah"
"Shree Bankey Bihari Institutions of Management - [SBBIM], Meerut"
"Shree Bankey Bihari Institutions of Management, Meerut"
"Shree College of Management , Lucknow"
"Shree College of Management- [SCM], Lucknow"
"Shree College of Management, [SCM] Lucknow"
"Shree Damodar College of Commerce and Economics, South Goa"
"Shree Dev Bhoomi Institute of Education Science and Technology, Dehradun"
"Shree Dev Bhoomi Institute of Education,Science and Technology (SDBI) , Dehradun"
"Shree Devi College of Information Science, [SDCIS] Mangalore"
"Shree Devi College, Mangalore"
"Shree Devi Institute of Technology - [SDIT], Mangalore"
"Shree Devi Institute of Technology (SDIT) , Mangalore"
"Shree Devi Institute of Technology, [SDIT] Mangalore"
"Shree Dharmasthala Manjunatheshwara College of Arts Science Commerce Business Administration and PG Studies, Honavar"
"Shree Gokarnanatheshwara College, Mangalore"
"Shree Guru Gobind Singh Tricentenary University - [SGT], Gurgaon"
"Shree Guru Sudhindra BBA College, Bhatkal"
"Shree HN Shukla College of Management Studies, Rajkot"
"Shree Institute of Science and Technology - [SIST], Bhopal"
"Shree Institute of Science and Technology , Bhopal"
"Shree Institute of Science and Technology, [SIST] Bhopal"
"Shree Institute of Technical Education - [SITE], Tirupati"
"Shree Institute of Technical Education, [SITE] Tirupati"
"Shree JN Ruparel Swaminarayan Institute of Management and IT, Porbandar"
"Shree Karni College , Jaipur"
"Shree Karni Institute of Science Management and Technology - [KISMAT], Jaipur"
"Shree Karni Institute of Science Management and Technology, [SKISMT] Jaipur"
"Shree Niranjana Swamy First Grade College, Bajpe"
"Shree Pandit Nathulalji Vyas Technical Campus - [SPNV], Ahmedabad"
"Shree Ram Mulkh Institute of Engineering and Technology - [SRMIET], Ambala"
"Shree Ram Mulkh Institute of Engineering and Technology , Ambala"
"Shree Ram Mulkh Institute of Engineering and Technology, [SRMIET] Ambala"
"Shree Rama Educational Society Group of Institutions - [SRES], Tirupati"
"Shree Rama Educational Society Group of Institutions , Tirupati"
"Shree Rama Educational Society Group of Institutions, [SRESGI] Tirupati"
"Shree Sahajanand Institute of Management, Bhavnagar"
"Shree Satya Institute of Management , Moradabad"
"Shree Satya Institute of Management, Moradabad"
"Shree Siddhivinayak Group of Institutions - [SSGI], Yamuna Nagar"
"Shree Siddhivinayak Group of Institutions, [SSGI] Yamuna Nagar"
"Shree Siddhivinayak Mahila Mahavidyalaya, Pune"
"Shree Swaminarayan College of Commerce and Management, Bhavnagar"
"Shree Swaminarayan Naimisharanya College of Management and IT, Bhavnagar"
"Shree Vardaman Mahaveer Jain Centre for Advanced Studies, Bangalore"
"Shree Venkateshwara HiTech Engineering College, Erode"
"Shreejee Goverdhan Maharaj College of Professional Studies, Mathura"
"Shreemati Nathibai Damodar Thackersey Women's University - [SNDT], Mumbai"
"Shreemati Nathibai Damodar Thackersey Women's University - [SNDT], Pune"
"Shreemati Nathibai Damodar Thackersey Women's University, [SNDTWU] Mumbai"
"Shreeyash College of Engineering and Technology - [SYCET], Aurangabad"
"Shreeyash College of Engineering and Technology (SYCET) , Aurangabad"
"Shreeyash College of Engineering and Technology, [SCET] Aurangabad"
"Shreeyash Institute of Management - [SIM], Aurangabad"
"Shreeyash Institute of Management (SIM) , Aurangabad"
"Shreeyash Institute Of Management, Aurangabad"
"Shri Aatm Vallabh Jain Girls College, [SAVJGC] Ganganagar"
"Shri Aatm Vallabh Jain Girls College, Ganganagar"
"Shri Atmanand Jain Institute of Management and Technology - [AIMT], Ambala"
"Shri Atmanand Jain Institute of Management and Technology (AIMT, Ambala) , Ambala"
"Shri Atmanand Jain Institute of Management and Technology, [SAJIMT] Ambala"
"Shri Baba Mastnath Institute of Management Studies and Research (SBMIMSAR) , Rohtak"
"Shri Balaji College of Engineering and Technology - [SBCET], Jaipur"
"Shri Balwant Institute of Technology - [SBIT], Sonepat"
"Shri Balwant Institute of Technology , Sonepat"
"Shri Balwant Institute of Technology, [SBIT] Sonepat"
"Shri Brahmanand Institute of Management and Computer Science, Junagadh"
"Shri Chinai College of Commerce and Economics, Mumbai"
"Shri Dharmasthala Manjunatheshwara College of Engineering and Technology (SDMCET) , Dharwad"
"Shri Dharmasthala Manjunatheshwara College, Ujire"
"Shri Dharmasthala Manjunatheshwara Institute for Management Development, Mysore"
"Shri DN Institute of Business Administration, Anand"
"Shri GH Gosrani Commerce College and Shri DD Nagda BBA College, Jamnagar"
"Shri Gopal Das Hingorani Girls College, Bhopal"
"Shri Govindram Seksaria Institute of Technology and Science (SGSITS) , Indore"
"Shri GPM Degree College, Mumbai"
"Shri Gulabrao Deokar College Of Engineering , Jalgaon"
"Shri Gulabrao Deokar College of Engineering, Jalgaon"
"Shri Guru Nanak Degree College, Rudrapur"
"Shri Guru Ram Rai Institute of Technology & Science - [SGRRITS], Dehradun"
"Shri Guru Ram Rai Institute of Technology and Science (SGRRITS) , Dehradun"
"Shri Guru Ram Rai Institute of Technology and Science, Dehradun"
"Shri Jagdishprasad Jhabarmal Tibrewala University (JJTU) , Rajasthan - Other"
"Shri Jai Narain Post Graduate College, Lucknow"
"Shri Jairambhai Patel Institute of Business Management and Computer Applications - [SJPI], Gandhi Nagar"
"Shri Jairambhai Patel Institute of Business Management and Computer Applications (SJPI) , Gandhinagar"
"Shri Jairambhai Patel Institute of Business Management and Computer Applications, Gandhi Nagar"
"Shri Jairambhai Patel Institute of Business Management and Computer Applications, Gandhinagar"
"Shri Jaysukhlal Vadhar Institute of Management Studies, Jamnagar"
"Shri KM Savjani and Smt KK Savjani BBA BCA College, Veraval"
"Shri Krishan Institute of Engineering & Technology - [SKIET], Kurukshetra"
"Shri Krishan Institute of Engineering and Technology (SKIET) , Kurukshetra"
"Shri Krishna College of Education, Bhaghpat"
"Shri Krishna Institute of Engineering and Technology, [SKIET] Kurukshetra"
"Shri Krishna Institute of Management and Science - [SKIMS], Moradabad"
"Shri Krishna Institute of Management and Science, [SIMS] Moradabad"
"Shri Krishna Institute of Management and Science, Sambhal"
"Shri Mangalam College of Management Studies (Shri Mangalam) , Noida"
"Shri Mata Vaishno Devi University - [SMVDU], Katra"
"Shri Mata Vaishno Devi University (SMVDU) , Jammu"
"Shri Mata Vaishno Devi University, Katra"
"Shri MD Shah Mahila College of Arts & Commerce, [SMDSMCAC] Mumbai"
"Shri MD Shah Mahila College of Arts and Commerce, Mumbai"
"Shri MH Kadakia Institute of Management and Computer Studies, Ankleshwar"
"Shri Nehru Maha Vidyalaya College of Arts and Science - [SNMV], Coimbatore"
"Shri Nehru Maha Vidyalaya College of Arts and Science, [SNMVCAS] Coimbatore"
"Shri PL Memorial PG College, Barabanki"
"Shri Ram College of Commerce - [SRCC], New Delhi"
"Shri Ram College of Commerce (SRCC) , Maurice Nagar, Delhi"
"Shri Ram College of Commerce, [SRCC] New Delhi"
"Shri Ram College of Engineering and Management - [SRCEM], Palwal"
"Shri Ram College of Engineering and Management, [SRCEM] Palwal"
"Shri Ram Institute of Information Technology - [SRIIT], Gwalior"
"Shri Ram Institute of Information Technology, Gwalior"
"Shri Ram Institute of Management - [SRIM], Jabalpur"
"Shri Ram Institute of Management & Technology - [SRIMT], New Delhi"
"Shri Ram Institute of Management and Technology [SRIMT], New Delhi"
"Shri Ram Institute of Management, Jabalpur"
"Shri Ram Institute of Science and Technology - [SRIST], Jabalpur"
"Shri Ram Institute of Technology - [SRIT], Jabalpur"
"Shri Ram Institute of Technology , Jabalpur"
"Shri Ram Institute of Technology, [SRIT] Jabalpur"
"Shri Ram Murti Smarak College of Engineering and Technology - [SRMSCET], Bareilly"
"Shri Ram Murti Smarak College of Engineering and Technology, [SRMSCET] Bareilly"
"Shri Ram Murti Smarak Institutions - [SRMSI], Bareilly"
"Shri Ram Murti Smarak International Business School - [SRMS IBS], Lucknow"
"Shri Ram Murti Smarak International Business School (SRMS IBS) , Lucknow"
"Shri Ram Murti Smarak International Business School, Lucknow"
"Shri Ram Murti Smarak International Business School, Unnao"
"Shri Ramdeo Baba Kamla Nehru Engineering College, [SRBKNEC] Nagpur"
"Shri Ramdeo Baba Kamla Nehru Engineering College, Nagpur"
"Shri Ramdeobaba College of Engineering and Management - [RCOEM], Nagpur"
"Shri Ramdeobaba College of Engineering and Management (RCOEM) , Nagpur"
"Shri Ramdeobaba Kamla Nehru College of Engineering and Management, [SRKNEC] Nagpur"
"Shri Ramdeobaba Kamla Nehru Engineering College, Nagpur"
"Shri Ramswarooop Memorial Group of Professional Colleges , Lucknow"
"Shri Ramswaroop Memorial College of Engineering and Management -  [SRMCM], Lucknow"
"Shri Ramswaroop Memorial College of Engineering and Management , Lucknow"
"Shri Ramswaroop Memorial College of Engineering and Management, [SRMCM] Lucknow"
"Shri Ramswaroop Memorial Group of Professional Colleges, Lucknow"
"Shri Ramswaroop Memorial University - [SRMU], Lucknow"
"Shri Ramswaroop Memorial University (SRMU) , Lucknow"
"Shri Rawatpura Sarkar Group of Institutions , Chhattisgarh - Other"
"Shri RGP Gujarati Professional Institute - [SRGPGPI], Indore"
"Shri RGP Gujarati Professional Institute, Indore"
"Shri Sadgurudev Shri Ranchhoddasji Bapu Mahila Home Science College and Lt Meenaben Jayantilal Kundaliya English Medium Mahila Commerce and BBA College, Rajkot"
"Shri Sai Baba Aadarsh Mahavidyalaya, Surguja"
"Shri Sai College of Engineering Technology - [SSCET], Ananthapur"
"Shri Sai College of Engineering Technology, [SSCET] Anantapur"
"Shri Sakthikailassh Women's College, [SSWC] Salem"
"Shri Sant Gajanan Maharaj College of Engineering - [SSGMCE], Shevgaon"
"Shri Sant Gajanan Maharaj College of Engineering (SSGMCE) , Maharashtra - Other"
"Shri SH Kelkar College of Arts Commerce and Science, [SSHKCACS] Sindhudurg"
"Shri SH Kelkar College of Arts Commerce and Science, Devgad"
"Shri Shahaji Chhatrapati Mahavidyalaya, [SSCM] Kolhapur"
"Shri Shahaji Chhatrapati Mahavidyalaya, Kolhapur"
"Shri Shahu Mandir Mahavidyalaya, Pune"
"Shri Shakti College of Hotel Management - [SSCHM], Hyderabad"
"Shri Shankaracharya College of Engineering and Technology - [SSCET], Durg"
"Shri Shankaracharya Engineering College - [SSEC], Bhilai"
"Shri Shankaracharya Engineering College (SSEC Chhattisgarh) , Bhilai"
"Shri Shankaracharya Engineering College, [SSEC] Bhilai"
"Shri Shankaracharya Institute of Professional Management and Technology - [SSIPMT], Raipur"
"Shri Shankaracharya Institute of Professional Management and Technology (SSIPMT) , Raipur"
"Shri Shankaracharya Institute of Professional Management and Technology, Raipur"
"Shri Shankaracharya Institute of Technology and Management - [SSITM], Bhilai"
"Shri Shankaracharya Institute of Technology and Management, [SSITM] Bhilai"
"Shri Shankaracharya Mahavidyalaya, Bhilai"
"Shri Shankracharya Institute of Technology and Management - [SSITM], Durg"
"Shri Shankracharya Institute of Technology and Management, Durg"
"Shri Shikshayatan College, Kolkata"
"Shri Shirdi Sai Institute of Science and Engineering - [SSSISE], Ananthapur"
"Shri Shirdi Sai Institute of Science and Engineering (SSSISE) , Anantapur"
"Shri Shirdi Sai Institute of Science and Engineering, [SSSISE] Anantapur"
"Shri Shiv Chharatpati Arts Commerce and Science College, Junnar"
"Shri Shivaji Arts and Commerce College, Amravati"
"Shri Shivaji College of Arts Commerce and Science, [SCACS] Akola"
"Shri Shivaji Institute Of Engineering & Management Studies - [SSIEMS], Parbhani"
"Shri Shivaji Maratha Society's Institute of Management & Research - [IMR], Pune"
"Shri Shivaji Maratha Society’s Institute of Management & Research , Taljai Hills, Pune"
"Shri Siddaganga College of Arts Science and Commerce, [SSCASC] Tumkur"
"Shri Siddhi Vinayak Group of Institutions - [SSVGI], Bareilly"
"Shri Siddhi Vinayak Institute of Management, Bareilly"
"Shri Siddhi Vinayak Institute of Technology, [SSVIT] Bareilly"
"Shri Vaishnav Institute of Management (SVIM Indore) , Indore"
"Shri Vaishnav Institute of Management, Indore"
"Shri Vaishnav Institute of Technology & Science - [SVITS], Indore"
"Shri Vaishnav Institute of Technology & Science, [SVITS] Indore"
"Shri Vaishnav Institute of Technology and Science , Indore"
"Shri Varshney College, Aligarh"
"Shri Venkatesh Mahavidyalaya, Ichalkaranji"
"Shri Venkateshwara University - [SVU], Amroha"
"Shri Venkateshwara University (SVU) , Uttar Pradesh - Other"
"Shri Venkateshwara University, [SVU] Jyotiba Phule Nagar"
"Shri Venkteshwar Institute Of Technology - [SVIT], Indore"
"Shri Venkteshwar Institute Of Technology, [SVIT] Indore"
"Shri Vidhya College of Distance Education , Hi Tech City, Hyderabad"
"Shri Vishnu Engineering College for Women - [SVECW], Bhimavaram"
"Shri Vishnu Engineering College for Women , Andhra Pradesh - Other"
"Shri Vishnu Engineering College, [SVEC] East Godavari"
"Shri Vithal Education and Research Institute College of Engineering - [SVERI], Solapur"
"Shri Vithal Education and Research Institute College of Engineering, [SVERICE] Solapur"
"Shri YM Mallikarjunaswamy Government First Grade College, Yellandur"
"Shri Yogindra Sagar Institute of Technology and Science - [SYSITS], Ratlam"
"Shri Yogindra Sagar Institute of Technology and Science (SYSITS) , Madhya Pradesh - Other"
"Shri Yogindra Sagar Institute of Technology and Science, [SYSITS] Ratlam"
"Shri. Dhondu Baliram Pawar College of Management , Nashik"
"Shridevi Institute of Engineering and Technology - [SIET], Tumkur"
"Shridevi Institute of Engineering and Technology, [SIET] Tumkur"
"Shridevi Institute of Management Studies , Tumkur"
"Shridhar University (SU Pilani) , Pilani"
"Shridhar University, [SU] Pilani"
"Shridhar University, Pilani"
"Shridhar University, School of Business Studies, Pilani"
"Shrimad Rajchandra Institute of Management and Computer Application, Surat"
